Name;Location;Audience;Audience_Qaulity;Price1;Post_kind1;Price2;Post_kind2;Price3;Post_kind3;Price4;Post_kind4
Надя;Пермь, Россия;1 923;<span>27%</span>;962 ₽;Пост + Stories;481 ₽;Серия Stories (3-5);673 ₽;Пост в ленте;288 ₽;Stories
Таша;Санкт-Петербург, Россия;4 543;<span>36%</span>;2 272 ₽;Пост + Stories;1 136 ₽;Серия Stories (3-5);1 590 ₽;Пост в ленте;681 ₽;Stories
Ксения;Санкт-Петербург, Россия;1 149;<span>24%</span>;575 ₽;Пост + Stories;287 ₽;Серия Stories (3-5);402 ₽;Пост в ленте;172 ₽;Stories
Надежда;Москва, Россия;1 554;<span>36%</span>;777 ₽;Пост + Stories;388 ₽;Серия Stories (3-5);543 ₽;Пост в ленте;233 ₽;Stories
Мария;Москва, Россия;2 123;<span>19%</span>;1 062 ₽;Пост + Stories;531 ₽;Серия Stories (3-5);743 ₽;Пост в ленте;318 ₽;Stories
Арма;Челябинск, Россия;3 084;<span>27%</span>;1 542 ₽;Пост + Stories;771 ₽;Серия Stories (3-5);1 079 ₽;Пост в ленте;462 ₽;Stories
Яна;Улан-Удэ, Россия;1 792;<span>25%</span>;896 ₽;Пост + Stories;448 ₽;Серия Stories (3-5);627 ₽;Пост в ленте;268 ₽;Stories
Давид;Чебоксары, Россия;5 377;<span>32%</span>;2 648 ₽;Пост + Stories;1 324 ₽;Серия Stories (3-5);1 853 ₽;Пост в ленте;794 ₽;Stories
Марта;Москва, Россия;19 727;<span>42%</span>;7 411 ₽;Пост + Stories;3 705 ₽;Серия Stories (3-5);5 187 ₽;Пост в ленте;2 223 ₽;Stories
Мария;Иваново, Россия;31 668;<span>43%</span>;10 952 ₽;Пост + Stories;5 476 ₽;Серия Stories (3-5);7 666 ₽;Пост в ленте;3 285 ₽;Stories
Максим;Санкт-Петербург, Россия;6 382;<span>30%</span>;3 015 ₽;Пост + Stories;1 507 ₽;Серия Stories (3-5);2 110 ₽;Пост в ленте;904 ₽;Stories
Яна;Москва, Россия;10 338;<span>17%</span>;4 126 ₽;Пост + Stories;2 063 ₽;Серия Stories (3-5);2 888 ₽;Пост в ленте;1 237 ₽;Stories
Алина;Барнаул, Россия;1 282;<span>13%</span>;641 ₽;Пост + Stories;320 ₽;Серия Stories (3-5);448 ₽;Пост в ленте;192 ₽;Stories
Маргарита;Москва, Россия;2 426;<span>22%</span>;1 213 ₽;Пост + Stories;606 ₽;Серия Stories (3-5);849 ₽;Пост в ленте;363 ₽;Stories
Иван;Москва, Россия;2 479;<span>38%</span>;1 240 ₽;Пост + Stories;620 ₽;Серия Stories (3-5);868 ₽;Пост в ленте;372 ₽;Stories
Валентин;Краснодар, Россия;2 450;<span>28%</span>;1 225 ₽;Пост + Stories;612 ₽;Серия Stories (3-5);857 ₽;Пост в ленте;367 ₽;Stories
Ольга;город Пермь, Россия;1 023;<span>30%</span>;512 ₽;Пост + Stories;256 ₽;Серия Stories (3-5);358 ₽;Пост в ленте;153 ₽;Stories
Ольга;Нижний Новгород, Россия;2 323;<span>15%</span>;1 162 ₽;Пост + Stories;581 ₽;Серия Stories (3-5);813 ₽;Пост в ленте;348 ₽;Stories
Liya;Москва, Россия;872;<span>10%</span>;436 ₽;Пост + Stories;218 ₽;Серия Stories (3-5);305 ₽;Пост в ленте;130 ₽;Stories
Валерия;Москва, Россия;1 488;<span>21%</span>;744 ₽;Пост + Stories;372 ₽;Серия Stories (3-5);520 ₽;Пост в ленте;223 ₽;Stories
Максим;Москва, Россия;898;<span>12%</span>;449 ₽;Пост + Stories;224 ₽;Серия Stories (3-5);314 ₽;Пост в ленте;134 ₽;Stories
Евгения;Балашиха, Россия;12 251;<span>38%</span>;4 831 ₽;Пост + Stories;2 415 ₽;Серия Stories (3-5);3 381 ₽;Пост в ленте;1 449 ₽;Stories
Никита;Москва, Россия;49 995;<span>36%</span>;14 999 ₽;Пост + Stories;7 499 ₽;Серия Stories (3-5);10 499 ₽;Пост в ленте;4 499 ₽;Stories
Яна;Санкт-Петербург, Россия;2 372;<span>21%</span>;1 186 ₽;Пост + Stories;593 ₽;Серия Stories (3-5);830 ₽;Пост в ленте;355 ₽;Stories
Владимир;Москва, Россия;757;<span>24%</span>;379 ₽;Пост + Stories;189 ₽;Серия Stories (3-5);265 ₽;Пост в ленте;113 ₽;Stories
Юрий;Чита, Россия;3 262;<span>44%</span>;1 631 ₽;Пост + Stories;815 ₽;Серия Stories (3-5);1 141 ₽;Пост в ленте;489 ₽;Stories
Надежда;Воронеж, Россия;859;<span>36%</span>;430 ₽;Пост + Stories;215 ₽;Серия Stories (3-5);301 ₽;Пост в ленте;129 ₽;Stories
Koba;Москва, Россия;1 848;<span>22%</span>;924 ₽;Пост + Stories;462 ₽;Серия Stories (3-5);646 ₽;Пост в ленте;277 ₽;Stories
Борис;Москва, Россия;1 096;<span>12%</span>;493 ₽;Пост + Stories;246 ₽;Серия Stories (3-5);345 ₽;Пост в ленте;147 ₽;Stories
Женевьева;Казань, Россия;3 443;<span>14%</span>;1 722 ₽;Пост + Stories;861 ₽;Серия Stories (3-5);1 205 ₽;Пост в ленте;516 ₽;Stories
Медина;Ботлих, Россия;25 666;<span>15%</span>;9 261 ₽;Пост + Stories;4 630 ₽;Серия Stories (3-5);6 482 ₽;Пост в ленте;2 778 ₽;Stories
Liza;Самара, Россия;1 475;<span>13%</span>;738 ₽;Пост + Stories;369 ₽;Серия Stories (3-5);516 ₽;Пост в ленте;221 ₽;Stories
Евгений;Санкт-Петербург, Россия;6 749;<span>29%</span>;3 138 ₽;Пост + Stories;1 569 ₽;Серия Stories (3-5);2 196 ₽;Пост в ленте;941 ₽;Stories
Константин;Пермь, Россия;977;<span>20%</span>;489 ₽;Пост + Stories;244 ₽;Серия Stories (3-5);342 ₽;Пост в ленте;146 ₽;Stories
Алина;Москва, Россия;703;<span>13%</span>;352 ₽;Пост + Stories;176 ₽;Серия Stories (3-5);246 ₽;Пост в ленте;105 ₽;Stories
Валентина;Москва, Россия;2 654;<span>15%</span>;1 327 ₽;Пост + Stories;663 ₽;Серия Stories (3-5);928 ₽;Пост в ленте;398 ₽;Stories
Вика;Москва, Россия;6 780;<span>25%</span>;3 149 ₽;Пост + Stories;1 574 ₽;Серия Stories (3-5);2 204 ₽;Пост в ленте;944 ₽;Stories
Сеткил;Москва, Россия;11 273;<span>12%</span>;4 473 ₽;Пост + Stories;2 236 ₽;Серия Stories (3-5);3 131 ₽;Пост в ленте;1 341 ₽;Stories
Рита;Москва, Россия;1 358;<span>19%</span>;679 ₽;Пост + Stories;339 ₽;Серия Stories (3-5);475 ₽;Пост в ленте;203 ₽;Stories
Дарина;Самара, Россия;1 023;<span>13%</span>;512 ₽;Пост + Stories;256 ₽;Серия Stories (3-5);358 ₽;Пост в ленте;153 ₽;Stories
Екатерина;Ульяновск, Россия;1 082;<span>24%</span>;541 ₽;Пост + Stories;270 ₽;Серия Stories (3-5);378 ₽;Пост в ленте;162 ₽;Stories
Ирина;Москва, Россия;2 266;<span>14%</span>;1 133 ₽;Пост + Stories;566 ₽;Серия Stories (3-5);793 ₽;Пост в ленте;339 ₽;Stories
Надежда;Краснодар, Россия;811;<span>12%</span>;406 ₽;Пост + Stories;203 ₽;Серия Stories (3-5);284 ₽;Пост в ленте;121 ₽;Stories
Александр;Москва, Россия;1 250;<span>12%</span>;625 ₽;Пост + Stories;312 ₽;Серия Stories (3-5);437 ₽;Пост в ленте;187 ₽;Stories
Aleksandra;Санкт-Петербург, Россия;3 177;<span>30%</span>;1 589 ₽;Пост + Stories;794 ₽;Серия Stories (3-5);1 112 ₽;Пост в ленте;476 ₽;Stories
Амина;Владивосток, Россия;3 983;<span>20%</span>;1 992 ₽;Пост + Stories;996 ₽;Серия Stories (3-5);1 394 ₽;Пост в ленте;597 ₽;Stories
Иванка;Якутск, Россия;5 577;<span>33%</span>;2 724 ₽;Пост + Stories;1 362 ₽;Серия Stories (3-5);1 906 ₽;Пост в ленте;817 ₽;Stories
Ирина;Москва, Россия;3 972;<span>27%</span>;1 986 ₽;Пост + Stories;993 ₽;Серия Stories (3-5);1 390 ₽;Пост в ленте;595 ₽;Stories
Сергей;Обнинск, Россия;7 360;<span>14%</span>;3 333 ₽;Пост + Stories;1 666 ₽;Серия Stories (3-5);2 333 ₽;Пост в ленте;999 ₽;Stories
Майя;Москва, Россия;22 784;<span>30%</span>;8 385 ₽;Пост + Stories;4 192 ₽;Серия Stories (3-5);5 869 ₽;Пост в ленте;2 515 ₽;Stories
Лера;Москва, Россия;895;<span>29%</span>;448 ₽;Пост + Stories;224 ₽;Серия Stories (3-5);313 ₽;Пост в ленте;134 ₽;Stories
Денис;Нижний Новгород, Россия;1 002;<span>27%</span>;501 ₽;Пост + Stories;250 ₽;Серия Stories (3-5);350 ₽;Пост в ленте;150 ₽;Stories
Karina;Белгород, Россия;2 005;<span>14%</span>;1 003 ₽;Пост + Stories;501 ₽;Серия Stories (3-5);702 ₽;Пост в ленте;300 ₽;Stories
Алина;Ростов-на-Дону, Россия;5 736;<span>32%</span>;2 784 ₽;Пост + Stories;1 392 ₽;Серия Stories (3-5);1 948 ₽;Пост в ленте;835 ₽;Stories
Мила;Москва, Россия;10 633;<span>31%</span>;4 236 ₽;Пост + Stories;2 118 ₽;Серия Stories (3-5);2 965 ₽;Пост в ленте;1 270 ₽;Stories
Ева;Ставрополь, Россия;1 581;<span>23%</span>;791 ₽;Пост + Stories;395 ₽;Серия Stories (3-5);553 ₽;Пост в ленте;237 ₽;Stories
Арина;Москва, Россия;1 368;<span>32%</span>;684 ₽;Пост + Stories;342 ₽;Серия Stories (3-5);478 ₽;Пост в ленте;205 ₽;Stories
Анастасия;Воронеж, Россия;2 373;<span>22%</span>;1 187 ₽;Пост + Stories;593 ₽;Серия Stories (3-5);830 ₽;Пост в ленте;356 ₽;Stories
Эльвина;Казань, Россия;802;<span>39%</span>;401 ₽;Пост + Stories;200 ₽;Серия Stories (3-5);280 ₽;Пост в ленте;120 ₽;Stories
Елена;Екатеринбург, Россия;1 119;<span>10%</span>;560 ₽;Пост + Stories;280 ₽;Серия Stories (3-5);392 ₽;Пост в ленте;168 ₽;Stories
Альбина;Казань, Россия;1 209;<span>19%</span>;605 ₽;Пост + Stories;302 ₽;Серия Stories (3-5);423 ₽;Пост в ленте;181 ₽;Stories
Лира;Санкт-Петербург, Россия;8 900;<span>25%</span>;3 756 ₽;Пост + Stories;1 878 ₽;Серия Stories (3-5);2 629 ₽;Пост в ленте;1 126 ₽;Stories
Настя;Москва, Россия;1 707;<span>29%</span>;854 ₽;Пост + Stories;427 ₽;Серия Stories (3-5);597 ₽;Пост в ленте;256 ₽;Stories
Екатерина;Новокузнецк, Россия;32 988;<span>12%</span>;11 299 ₽;Пост + Stories;5 649 ₽;Серия Stories (3-5);7 909 ₽;Пост в ленте;3 389 ₽;Stories
Сергей;Москва, Россия;81 397;<span>22%</span>;21 863 ₽;Пост + Stories;10 931 ₽;Серия Stories (3-5);15 304 ₽;Пост в ленте;6 558 ₽;Stories
Марина и Алиса;Санкт-Петербург, Россия;5 177;<span>30%</span>;2 570 ₽;Пост + Stories;1 285 ₽;Серия Stories (3-5);1 798 ₽;Пост в ленте;771 ₽;Stories
Арсен;Ставрополь, Россия;968;<span>12%</span>;484 ₽;Пост + Stories;242 ₽;Серия Stories (3-5);338 ₽;Пост в ленте;145 ₽;Stories
Арина;Зеленоград, Россия;2 676;<span>12%</span>;1 338 ₽;Пост + Stories;669 ₽;Серия Stories (3-5);936 ₽;Пост в ленте;401 ₽;Stories
Мария;Екатеринбург, Россия;1 458;<span>15%</span>;729 ₽;Пост + Stories;364 ₽;Серия Stories (3-5);510 ₽;Пост в ленте;218 ₽;Stories
Наська;Чусовой, Россия;11 454;<span>43%</span>;4 540 ₽;Пост + Stories;2 270 ₽;Серия Stories (3-5);3 178 ₽;Пост в ленте;1 362 ₽;Stories
Лена;Тюмень, Россия;988;<span>28%</span>;494 ₽;Пост + Stories;247 ₽;Серия Stories (3-5);345 ₽;Пост в ленте;148 ₽;Stories
Егор;Санкт-Петербург, Россия;3 794;<span>30%</span>;1 897 ₽;Пост + Stories;948 ₽;Серия Stories (3-5);1 327 ₽;Пост в ленте;569 ₽;Stories
Виктория;Москва, Россия;3 117;<span>14%</span>;1 559 ₽;Пост + Stories;779 ₽;Серия Stories (3-5);1 091 ₽;Пост в ленте;467 ₽;Stories
Мария;Тверь, Россия;798;<span>14%</span>;399 ₽;Пост + Stories;199 ₽;Серия Stories (3-5);279 ₽;Пост в ленте;119 ₽;Stories
Tash;Ростов-на-Дону, Россия;2 493;<span>34%</span>;1 247 ₽;Пост + Stories;623 ₽;Серия Stories (3-5);872 ₽;Пост в ленте;374 ₽;Stories
Ада;Хабаровск, Россия;3 338;<span>44%</span>;1 669 ₽;Пост + Stories;834 ₽;Серия Stories (3-5);1 168 ₽;Пост в ленте;500 ₽;Stories
Галина;Куйбышев, Россия;1 267;<span>39%</span>;634 ₽;Пост + Stories;317 ₽;Серия Stories (3-5);443 ₽;Пост в ленте;190 ₽;Stories
Александра;Барнаул, Россия;679;<span>25%</span>;340 ₽;Пост + Stories;170 ₽;Серия Stories (3-5);237 ₽;Пост в ленте;102 ₽;Stories
Александр;Якутск, Россия;3 099;<span>34%</span>;1 550 ₽;Пост + Stories;775 ₽;Серия Stories (3-5);1 085 ₽;Пост в ленте;465 ₽;Stories
Юлия;Екатеринбург, Россия;1 309;<span>17%</span>;655 ₽;Пост + Stories;327 ₽;Серия Stories (3-5);458 ₽;Пост в ленте;196 ₽;Stories
Полина;Москва, Россия;3 391;<span>32%</span>;1 696 ₽;Пост + Stories;848 ₽;Серия Stories (3-5);1 187 ₽;Пост в ленте;508 ₽;Stories
Любовь;Москва, Россия;11 501;<span>27%</span>;4 557 ₽;Пост + Stories;2 278 ₽;Серия Stories (3-5);3 189 ₽;Пост в ленте;1 367 ₽;Stories
Инна;Волгодонск, Россия;7 615;<span>41%</span>;3 409 ₽;Пост + Stories;1 704 ₽;Серия Stories (3-5);2 386 ₽;Пост в ленте;1 022 ₽;Stories
Айна;Москва, Россия;7 037;<span>28%</span>;3 232 ₽;Пост + Stories;1 616 ₽;Серия Stories (3-5);2 262 ₽;Пост в ленте;969 ₽;Stories
Амина;Казань, Россия;1 857;<span>24%</span>;929 ₽;Пост + Stories;464 ₽;Серия Stories (3-5);650 ₽;Пост в ленте;278 ₽;Stories
Виктория;Калининград, Россия;14 284;<span>27%</span>;5 561 ₽;Пост + Stories;2 780 ₽;Серия Stories (3-5);3 892 ₽;Пост в ленте;1 668 ₽;Stories
Ангелина;Севастополь, Россия;25 132;<span>17%</span>;9 102 ₽;Пост + Stories;4 551 ₽;Серия Stories (3-5);6 371 ₽;Пост в ленте;2 730 ₽;Stories
Арслан;Санкт-Петербург, Россия;33 228;<span>38%</span>;11 362 ₽;Пост + Stories;5 681 ₽;Серия Stories (3-5);7 953 ₽;Пост в ленте;3 408 ₽;Stories
Ольга;Ростов-на-Дону, Россия;44 142;<span>37%</span>;13 889 ₽;Пост + Stories;6 944 ₽;Серия Stories (3-5);9 722 ₽;Пост в ленте;4 166 ₽;Stories
Elena;Красноярск, Россия;8 650;<span>38%</span>;3 694 ₽;Пост + Stories;1 847 ₽;Серия Stories (3-5);2 585 ₽;Пост в ленте;1 108 ₽;Stories
